MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id,TimeStamp
00:1B:10:18:2D:73,2020-05-06 15:40:00,36.40999984741211,28.8425296,41.0589184,15.762,49,13660,1588779600000000000
00:1B:10:18:1C:EF,2020-05-06 15:40:00,36.33000183105469,29.0251482,41.1067633,14.305,31,13665,1588779600000000000
00:1B:10:18:43:B5,2020-05-06 15:40:00,36.40999984741211,29.0255663,41.1037729,14.623,29,13666,1588779600000000000
00:1B:10:18:50:2F,2020-05-06 15:40:00,36.380001068115234,29.0255445,41.1036817,4.954,26,13669,1588779600000000000
00:1B:10:18:1D:0C,2020-05-06 15:40:00,36.349998474121094,28.7617895,41.0472971,19.667,24,13671,1588779600000000000
00:1B:10:18:2D:73,2020-05-06 15:50:00,36.400001525878906,28.8425249,41.0589199,14.909,49,13679,1588780200000000000
00:1B:10:18:1D:0C,2020-05-06 15:50:00,36.36000061035156,28.7617974,41.0472952,14.814,24,13691,1588780200000000000
00:1B:10:18:50:2F,2020-05-06 15:50:00,36.400001525878906,29.0256039,41.103653,3.342,26,13689,1588780200000000000
00:1B:10:18:43:B5,2020-05-06 15:50:00,36.45000076293945,29.0255663,41.1037729,14.623,29,13686,1588780200000000000
00:1B:10:18:3F:41,2020-05-06 15:50:00,35.7400016784668,28.8427029,41.0586934,16.891,50,13676,1588780200000000000
00:1B:10:18:48:DB,2020-05-06 15:50:00,36.310001373291016,29.005194,41.0775911,13.845,11,13678,1588780200000000000
00:1B:10:18:1C:EF,2020-05-06 15:50:00,36.34000015258789,29.0251482,41.1067633,14.305,31,13685,1588780200000000000
00:1B:10:18:1D:0C,2020-05-06 16:00:00,36.40999984741211,28.7616896,41.047219,96.0,24,13711,1588780800000000000
00:1B:10:18:50:2F,2020-05-06 16:00:00,36.38999938964844,29.0255874,41.1037109,10.709,26,13709,1588780800000000000
00:1B:10:18:43:B5,2020-05-06 16:00:00,36.439998626708984,29.0255663,41.1037729,14.623,29,13706,1588780800000000000
00:1B:10:18:1C:EF,2020-05-06 16:00:00,36.349998474121094,29.0251482,41.1067633,14.305,31,13705,1588780800000000000
00:1B:10:18:2D:73,2020-05-06 16:00:00,36.369998931884766,28.8425346,41.058909,14.255,49,13699,1588780800000000000
00:1B:10:18:48:DB,2020-05-06 16:00:00,36.380001068115234,29.0051941,41.0775989,16.65,11,13698,1588780800000000000
00:1B:10:18:3F:41,2020-05-06 16:00:00,35.61000061035156,28.8425444,41.0589189,23.694,50,13696,1588780800000000000
00:1B:10:18:1C:EF,2020-05-06 16:10:00,36.33000183105469,29.0251482,41.1067633,14.305,31,13724,1588781400000000000
00:1B:10:18:1D:0C,2020-05-06 16:10:00,36.439998626708984,28.7617965,41.0472992,13.101,24,13731,1588781400000000000
00:1B:10:18:50:2F,2020-05-06 16:10:00,36.38999938964844,29.0255257,41.1036657,3.15,26,13729,1588781400000000000
00:1B:10:18:43:B5,2020-05-06 16:10:00,36.38999938964844,29.0255663,41.1037729,14.623,29,13726,1588781400000000000
00:1B:10:18:2D:73,2020-05-06 16:10:00,36.31999969482422,28.8425298,41.0589239,18.111,49,13719,1588781400000000000
00:1B:10:18:3F:41,2020-05-06 16:10:00,35.59000015258789,28.8425653,41.0588859,22.28,50,13716,1588781400000000000
00:1B:10:18:48:DB,2020-05-06 16:10:00,36.349998474121094,29.0051845,41.0776127,15.36,11,13718,1588781400000000000
00:1B:10:18:1D:0C,2020-05-06 16:20:00,36.380001068115234,28.7617959,41.0472954,14.66,24,13752,1588782000000000000
00:1B:10:18:50:2F,2020-05-06 16:20:00,36.369998931884766,29.0255505,41.1036811,4.922,26,13750,1588782000000000000
00:1B:10:18:43:B5,2020-05-06 16:20:00,36.41999816894531,29.0255663,41.1037729,14.623,29,13747,1588782000000000000
00:1B:10:18:1C:EF,2020-05-06 16:20:00,36.33000183105469,29.0251482,41.1067633,14.305,31,13746,1588782000000000000
00:1B:10:18:45:49,2020-05-06 16:20:00,35.939998626708984,28.7592074,41.0484859,76.918,71,13743,1588782000000000000
00:1B:10:18:48:DB,2020-05-06 16:20:00,36.349998474121094,29.0051834,41.0775945,13.083,11,13738,1588782000000000000
00:1B:10:18:3F:41,2020-05-06 16:20:00,35.63999938964844,28.8426929,41.0587788,21.582,50,13736,1588782000000000000
00:1B:10:18:2D:73,2020-05-06 16:20:00,36.369998931884766,28.8425327,41.0589186,15.722,49,13739,1588782000000000000
00:1B:10:18:1C:EF,2020-05-06 16:30:00,36.380001068115234,29.0251482,41.1067633,14.305,31,13766,1588782600000000000
00:1B:10:18:50:2F,2020-05-06 16:30:00,36.380001068115234,29.025506,41.1037043,4.911,26,13770,1588782600000000000
00:1B:10:18:1D:0C,2020-05-06 16:30:00,36.43000030517578,28.7617971,41.047299,14.188,24,13772,1588782600000000000
00:1B:10:18:43:B5,2020-05-06 16:30:00,36.45000076293945,29.0255663,41.1037729,14.623,29,13767,1588782600000000000
00:1B:10:18:45:49,2020-05-06 16:30:00,35.9900016784668,28.7592074,41.0484859,76.918,71,13764,1588782600000000000
00:1B:10:18:48:DB,2020-05-06 16:30:00,36.43000030517578,29.0051877,41.0776144,14.201,11,13759,1588782600000000000
00:1B:10:18:2D:73,2020-05-06 16:30:00,36.34000015258789,28.8425194,41.0589239,15.86,49,13760,1588782600000000000
00:1B:10:18:3F:41,2020-05-06 16:30:00,35.689998626708984,28.8425083,41.0589278,28.617,50,13757,1588782600000000000
00:1B:10:18:45:49,2020-05-06 16:40:00,35.9900016784668,28.7592074,41.0484859,76.918,71,13804,1588783200000000000
00:1B:10:18:50:2F,2020-05-06 16:40:00,36.380001068115234,29.0255731,41.1036981,4.517,26,13790,1588783200000000000
00:1B:10:18:3F:41,2020-05-06 16:40:00,35.529998779296875,28.8427284,41.0588721,35.441,50,13777,1588783200000000000
00:1B:10:18:48:DB,2020-05-06 16:40:00,36.439998626708984,29.0051382,41.0776195,15.944,11,13779,1588783200000000000
00:1B:10:18:2D:73,2020-05-06 16:40:00,36.38999938964844,28.8425233,41.0589182,15.965,49,13780,1588783200000000000
00:1B:10:18:1C:EF,2020-05-06 16:40:00,36.38999938964844,29.0251482,41.1067633,14.305,31,13786,1588783200000000000
00:1B:10:18:43:B5,2020-05-06 16:40:00,36.38999938964844,29.025654,41.103703,17.618,29,13787,1588783200000000000
00:1B:10:18:1D:0C,2020-05-06 16:40:00,36.43000030517578,28.7617962,41.0472935,15.706,24,13792,1588783200000000000
00:1B:10:18:43:B5,2020-05-06 16:50:00,36.41999816894531,29.0256539,41.1036928,16.623,29,13807,1588783800000000000
00:1B:10:18:1D:0C,2020-05-06 16:50:00,36.38999938964844,28.7617813,41.0473008,14.257,24,13811,1588783800000000000
00:1B:10:18:2D:73,2020-05-06 16:50:00,36.380001068115234,28.8425244,41.0589198,18.463,49,13800,1588783800000000000
00:1B:10:18:48:DB,2020-05-06 16:50:00,36.38999938964844,29.0051935,41.077607,16.64,11,13799,1588783800000000000
00:1B:10:18:3F:41,2020-05-06 16:50:00,35.599998474121094,28.842563,41.0589135,38.947,50,13797,1588783800000000000
00:1B:10:18:1C:EF,2020-05-06 16:50:00,36.45000076293945,29.0251482,41.1067633,14.305,31,13806,1588783800000000000
00:1B:10:18:50:2F,2020-05-06 16:50:00,36.380001068115234,29.0256609,41.1036913,22.545,26,13955,1588783800000000000
00:1B:10:18:1D:0C,2020-05-06 17:00:00,36.33000183105469,28.761795,41.0472961,13.233,24,13831,1588784400000000000
00:1B:10:18:43:B5,2020-05-06 17:00:00,36.36000061035156,29.0256539,41.1036928,16.623,29,13827,1588784400000000000
00:1B:10:18:1C:EF,2020-05-06 17:00:00,36.47999954223633,29.0251482,41.1067633,14.305,31,13826,1588784400000000000
00:1B:10:18:45:49,2020-05-06 17:00:00,36.29999923706055,28.7592074,41.0484859,76.918,71,13823,1588784400000000000
00:1B:10:18:2D:73,2020-05-06 17:00:00,36.369998931884766,28.8425292,41.0589223,16.859,49,13819,1588784400000000000
00:1B:10:18:3F:41,2020-05-06 17:00:00,35.54999923706055,28.8427209,41.0588717,35.49,50,13816,1588784400000000000
00:1B:10:18:48:DB,2020-05-06 17:00:00,36.439998626708984,29.0051935,41.077607,16.64,11,13818,1588784400000000000
00:1B:10:18:43:B5,2020-05-06 17:10:00,36.40999984741211,29.0256539,41.1036928,16.623,29,13847,1588785000000000000
00:1B:10:18:3F:41,2020-05-06 17:10:00,35.65999984741211,28.8425476,41.0589084,21.222,50,13836,1588785000000000000
00:1B:10:18:45:49,2020-05-06 17:10:00,36.36000061035156,28.7592074,41.0484859,76.918,71,13843,1588785000000000000
00:1B:10:18:1C:EF,2020-05-06 17:10:00,36.470001220703125,29.0251482,41.1067633,14.305,31,13846,1588785000000000000
00:1B:10:18:2D:73,2020-05-06 17:10:00,36.36000061035156,28.8425233,41.0589228,16.943,49,13839,1588785000000000000
00:1B:10:18:1D:0C,2020-05-06 17:10:00,36.34000015258789,28.7616792,41.0472288,96.0,24,13852,1588785000000000000
00:1B:10:18:48:DB,2020-05-06 17:10:00,36.36000061035156,29.0051935,41.077607,16.64,11,13838,1588785000000000000
00:1B:10:18:1C:EF,2020-05-06 17:20:00,36.47999954223633,29.0251482,41.1067633,14.305,31,13889,1588785600000000000
00:1B:10:18:1D:0C,2020-05-06 17:20:00,36.33000183105469,28.7617672,41.0472761,14.196,24,13874,1588785600000000000
00:1B:10:18:43:B5,2020-05-06 17:20:00,36.43000030517578,29.0214094,41.1075994,14.82,29,13869,1588785600000000000
00:1B:10:18:45:49,2020-05-06 17:20:00,36.36000061035156,28.7592074,41.0484859,76.918,71,13864,1588785600000000000
00:1B:10:18:3F:41,2020-05-06 17:20:00,35.77000045776367,28.8425882,41.0588851,24.184,50,13857,1588785600000000000
00:1B:10:18:48:DB,2020-05-06 17:20:00,36.34000015258789,29.0051935,41.077607,16.64,11,13859,1588785600000000000
00:1B:10:18:2D:73,2020-05-06 17:20:00,36.369998931884766,28.8425266,41.0589187,14.716,49,13860,1588785600000000000
00:1B:10:18:43:B5,2020-05-06 17:30:00,36.41999816894531,29.0213706,41.1075986,18.424,29,13890,1588786200000000000
00:1B:10:18:1D:0C,2020-05-06 17:30:00,36.34000015258789,28.7617311,41.0472628,14.872,24,13895,1588786200000000000
00:1B:10:18:45:49,2020-05-06 17:30:00,36.31999969482422,28.7592074,41.0484859,76.918,71,13886,1588786200000000000
00:1B:10:18:2D:73,2020-05-06 17:30:00,36.380001068115234,28.8425279,41.0589178,14.447,49,13882,1588786200000000000
00:1B:10:18:3F:41,2020-05-06 17:30:00,35.7400016784668,28.8425423,41.0589103,20.933,50,13879,1588786200000000000
00:1B:10:18:48:DB,2020-05-06 17:30:00,36.36000061035156,29.0051935,41.077607,16.64,11,13881,1588786200000000000
00:1B:10:18:3F:41,2020-05-06 17:40:00,35.75,28.842594,41.0588897,23.505,50,13900,1588786800000000000
00:1B:10:18:48:DB,2020-05-06 17:40:00,36.310001373291016,29.0051935,41.077607,16.64,11,13902,1588786800000000000
00:1B:10:18:2D:73,2020-05-06 17:40:00,36.34000015258789,28.8425314,41.058915,17.742,49,13903,1588786800000000000
00:1B:10:18:45:49,2020-05-06 17:40:00,35.9900016784668,28.7592074,41.0484859,76.918,71,13907,1588786800000000000
00:1B:10:18:1C:EF,2020-05-06 17:40:00,36.43000030517578,29.0251482,41.1067633,14.305,31,13910,1588786800000000000
00:1B:10:18:1D:0C,2020-05-06 17:40:00,36.34000015258789,28.7617365,41.0472533,15.138,24,13915,1588786800000000000
00:1B:10:18:43:B5,2020-05-06 17:40:00,36.41999816894531,29.0213706,41.1075986,18.424,29,13911,1588786800000000000
00:1B:10:18:48:DB,2020-05-06 17:50:00,36.33000183105469,29.0051935,41.077607,16.64,11,13922,1588787400000000000
00:1B:10:18:3F:41,2020-05-06 17:50:00,35.7400016784668,28.8425586,41.0589049,23.641,50,13920,1588787400000000000
00:1B:10:18:45:49,2020-05-06 17:50:00,36.36000061035156,28.7592074,41.0484859,76.918,71,13926,1588787400000000000
00:1B:10:18:1C:EF,2020-05-06 17:50:00,36.380001068115234,29.0251482,41.1067633,14.305,31,13929,1588787400000000000
00:1B:10:18:43:B5,2020-05-06 17:50:00,36.36000061035156,29.0213706,41.1075986,18.424,29,13930,1588787400000000000
00:1B:10:18:1D:0C,2020-05-06 17:50:00,36.310001373291016,28.7617596,41.0472748,14.966,24,13936,1588787400000000000
00:1B:10:18:2D:73,2020-05-06 17:50:00,36.31999969482422,28.8425183,41.0589255,16.882,49,13923,1588787400000000000
00:1B:10:18:43:B5,2020-05-06 18:00:00,36.40999984741211,29.0213706,41.1075986,18.424,29,13951,1588788000000000000
00:1B:10:18:45:49,2020-05-06 18:00:00,36.43000030517578,28.7592074,41.0484859,76.918,71,13948,1588788000000000000
00:1B:10:18:1D:0C,2020-05-06 18:00:00,36.34000015258789,28.7622169,41.0473723,48.5,24,14003,1588788000000000000
00:1B:10:18:2D:73,2020-05-06 18:00:00,36.38999938964844,28.8425298,41.0589175,16.943,49,13945,1588788000000000000
00:1B:10:18:48:DB,2020-05-06 18:00:00,36.0,29.0051935,41.077607,16.64,11,13944,1588788000000000000
00:1B:10:18:3F:41,2020-05-06 18:00:00,35.59000015258789,28.8424845,41.0588574,16.62,50,13942,1588788000000000000
00:1B:10:18:1C:EF,2020-05-06 18:00:00,36.369998931884766,29.0251482,41.1067633,14.305,31,13950,1588788000000000000
00:1B:10:18:30:29,2020-05-06 18:10:00,35.68000030517578,29.0255675,41.1036483,6.083,28,13964,1588788600000000000
00:1B:10:18:48:DB,2020-05-06 18:10:00,35.970001220703125,29.0051935,41.077607,16.64,11,13966,1588788600000000000
00:1B:10:18:2D:73,2020-05-06 18:10:00,36.40999984741211,28.8425317,41.0589136,12.652,49,13967,1588788600000000000
00:1B:10:18:45:49,2020-05-06 18:10:00,36.400001525878906,28.7592074,41.0484859,76.918,71,13970,1588788600000000000
00:1B:10:18:3F:41,2020-05-06 18:10:00,35.900001525878906,28.8490936,41.0476687,9.428,50,13963,1588788600000000000
00:1B:10:18:1C:EF,2020-05-06 18:10:00,35.93000030517578,29.0251482,41.1067633,14.305,31,13973,1588788600000000000
00:1B:10:18:43:B5,2020-05-06 18:10:00,36.41999816894531,29.0256823,41.1035424,49.858,29,13974,1588788600000000000
00:1B:10:18:50:2F,2020-05-06 18:10:00,36.43000030517578,29.0256904,41.1036408,21.685,26,13978,1588788600000000000
00:1B:10:18:43:B5,2020-05-06 18:20:00,36.40999984741211,29.0256823,41.1035424,49.858,29,13998,1588789200000000000
00:1B:10:18:2D:73,2020-05-06 18:20:00,36.43000030517578,28.8425315,41.0589161,15.986,49,13989,1588789200000000000
00:1B:10:18:50:2F,2020-05-06 18:20:00,36.400001525878906,29.0258629,41.1037454,8.88,26,14001,1588789200000000000
00:1B:10:18:1C:EF,2020-05-06 18:20:00,35.970001220703125,29.0251482,41.1067633,14.305,31,13997,1588789200000000000
00:1B:10:18:30:29,2020-05-06 18:20:00,35.79999923706055,29.0255368,41.1036524,4.334,28,13987,1588789200000000000
00:1B:10:18:3F:41,2020-05-06 18:20:00,35.970001220703125,28.8482417,41.0221618,12.0,50,13986,1588789200000000000
00:1B:10:18:45:49,2020-05-06 18:20:00,36.400001525878906,28.7592074,41.0484859,76.918,71,13993,1588789200000000000
00:1B:10:18:48:DB,2020-05-06 18:20:00,36.380001068115234,29.0051935,41.077607,16.64,11,13988,1588789200000000000
00:1B:10:18:1C:EF,2020-05-06 18:30:00,36.349998474121094,29.0251482,41.1067633,14.305,31,14019,1588789800000000000
00:1B:10:18:45:49,2020-05-06 18:30:00,36.41999816894531,28.7592074,41.0484859,76.918,71,14016,1588789800000000000
00:1B:10:18:1D:0C,2020-05-06 18:30:00,35.959999084472656,28.7614846,41.0470481,21.809,24,14025,1588789800000000000
00:1B:10:18:3F:41,2020-05-06 18:30:00,35.90999984741211,28.8495544,41.0066108,18.306,50,14009,1588789800000000000
00:1B:10:18:30:29,2020-05-06 18:30:00,35.75,29.0255693,41.1036418,4.059,28,14010,1588789800000000000
00:1B:10:18:48:DB,2020-05-06 18:30:00,36.380001068115234,29.0051935,41.077607,16.64,11,14011,1588789800000000000
00:1B:10:18:50:2F,2020-05-06 18:30:00,36.45000076293945,29.0257769,41.1037776,4.434,26,14024,1588789800000000000
00:1B:10:18:2D:73,2020-05-06 18:30:00,36.380001068115234,28.8425278,41.058919,16.688,49,14012,1588789800000000000
00:1B:10:18:43:B5,2020-05-06 18:30:00,36.380001068115234,29.0256823,41.1035424,49.858,29,14020,1588789800000000000
00:1B:10:18:4F:9F,2020-05-06 18:30:00,35.790000915527344,28.976132,41.0389133,13.996,70,14006,1588789800000000000
00:1B:10:18:30:29,2020-05-06 18:40:00,35.93000030517578,29.0255435,41.1036431,4.222,28,14031,1588790400000000000
00:1B:10:18:50:2F,2020-05-06 18:40:00,36.45000076293945,29.0258466,41.1037549,5.956,26,14045,1588790400000000000
00:1B:10:18:1D:0C,2020-05-06 18:40:00,35.95000076293945,28.7617665,41.0472771,15.386,24,14047,1588790400000000000
00:1B:10:18:43:B5,2020-05-06 18:40:00,36.38999938964844,29.0256823,41.1035424,49.858,29,14042,1588790400000000000
00:1B:10:18:3F:41,2020-05-06 18:40:00,35.689998626708984,28.8492,41.0057536,19.49,50,14030,1588790400000000000
00:1B:10:18:1C:EF,2020-05-06 18:40:00,36.369998931884766,29.0251482,41.1067633,14.305,31,14041,1588790400000000000
00:1B:10:18:48:DB,2020-05-06 18:40:00,36.36000061035156,29.0051935,41.077607,16.64,11,14032,1588790400000000000
00:1B:10:18:2D:73,2020-05-06 18:40:00,36.400001525878906,28.8425262,41.0589229,17.108,49,14033,1588790400000000000
00:1B:10:18:4F:9F,2020-05-06 18:40:00,36.33000183105469,28.9761324,41.0389108,13.852,70,14034,1588790400000000000
00:1B:10:18:45:49,2020-05-06 18:40:00,36.369998931884766,28.7592074,41.0484859,76.918,71,14038,1588790400000000000
00:1B:10:18:48:DB,2020-05-06 18:50:00,36.349998474121094,29.0051385,41.077608,14.336,11,14054,1588791000000000000
00:1B:10:18:30:29,2020-05-06 18:50:00,35.959999084472656,29.0255474,41.1036357,5.325,28,14053,1588791000000000000
00:1B:10:18:1D:0C,2020-05-06 18:50:00,35.9900016784668,28.7617665,41.0472771,15.386,24,14068,1588791000000000000
00:1B:10:18:4F:9F,2020-05-06 18:50:00,36.33000183105469,28.9760216,41.0388864,128.0,70,14056,1588791000000000000
00:1B:10:18:3F:41,2020-05-06 18:50:00,35.7400016784668,28.8495775,41.0058168,18.577,50,14052,1588791000000000000
00:1B:10:18:45:49,2020-05-06 18:50:00,31.25,28.7592074,41.0484859,76.918,71,14060,1588791000000000000
00:1B:10:18:1C:EF,2020-05-06 18:50:00,35.9900016784668,29.0251482,41.1067633,14.305,31,14062,1588791000000000000
00:1B:10:18:50:2F,2020-05-06 18:50:00,36.41999816894531,29.0255546,41.1037026,4.111,26,14066,1588791000000000000
00:1B:10:18:2D:73,2020-05-06 18:50:00,36.459999084472656,28.84254,41.0589141,18.79,49,14055,1588791000000000000
00:1B:10:18:43:B5,2020-05-06 18:50:00,36.41999816894531,29.0257246,41.1035666,38.462,29,14063,1588791000000000000
00:1B:10:18:48:DB,2020-05-06 19:00:00,36.349998474121094,29.0051889,41.0776162,15.594,11,14075,1588791600000000000
00:1B:10:18:4F:9F,2020-05-06 19:00:00,36.31999969482422,28.9761406,41.038902,15.012,70,14077,1588791600000000000
00:1B:10:18:30:29,2020-05-06 19:00:00,36.310001373291016,29.0255589,41.1036303,4.637,28,14074,1588791600000000000
00:1B:10:18:1C:EF,2020-05-06 19:00:00,36.310001373291016,29.0251482,41.1067633,14.305,31,14082,1588791600000000000
00:1B:10:18:1D:0C,2020-05-06 19:00:00,36.310001373291016,28.7617723,41.0472835,15.428,24,14208,1588791600000000000
00:1B:10:18:43:B5,2020-05-06 19:00:00,36.439998626708984,29.0257246,41.1035666,38.462,29,14083,1588791600000000000
00:1B:10:18:50:2F,2020-05-06 19:00:00,36.400001525878906,29.0254542,41.1037043,4.087,26,14086,1588791600000000000
00:1B:10:18:2D:73,2020-05-06 19:00:00,36.470001220703125,28.8425555,41.0588973,19.033,49,14076,1588791600000000000
00:1B:10:18:3F:41,2020-05-06 19:00:00,35.59000015258789,28.8498221,41.00683,18.001,50,14073,1588791600000000000
00:1B:10:18:43:B5,2020-05-06 19:10:00,36.459999084472656,29.0257246,41.1035666,38.462,29,14103,1588792200000000000
00:1B:10:18:1C:EF,2020-05-06 19:10:00,36.29999923706055,29.0251482,41.1067633,14.305,31,14102,1588792200000000000
00:1B:10:18:48:DB,2020-05-06 19:10:00,36.33000183105469,29.0051902,41.0776179,15.41,11,14095,1588792200000000000
00:1B:10:18:2D:73,2020-05-06 19:10:00,36.43000030517578,28.842543,41.0589094,18.969,49,14096,1588792200000000000
00:1B:10:18:30:29,2020-05-06 19:10:00,36.33000183105469,29.025554,41.1036387,7.218,28,14094,1588792200000000000
00:1B:10:18:50:2F,2020-05-06 19:10:00,36.439998626708984,29.0255502,41.1036129,6.02,26,14106,1588792200000000000
00:1B:10:18:3F:41,2020-05-06 19:10:00,27.459999084472656,28.8500262,41.0068738,30.51,50,14093,1588792200000000000
00:1B:10:18:1C:EF,2020-05-06 19:20:00,35.68000030517578,29.0251482,41.1067633,14.305,31,14122,1588792800000000000
00:1B:10:18:43:B5,2020-05-06 19:20:00,36.400001525878906,29.0257246,41.1035666,38.462,29,14123,1588792800000000000
00:1B:10:18:50:2F,2020-05-06 19:20:00,36.400001525878906,29.0255412,41.1022494,4.4,26,14126,1588792800000000000
00:1B:10:18:30:29,2020-05-06 19:20:00,36.349998474121094,29.0256859,41.1036355,15.666,28,14115,1588792800000000000
00:1B:10:18:48:DB,2020-05-06 19:20:00,36.33000183105469,29.0051891,41.0776206,15.574,11,14116,1588792800000000000
00:1B:10:18:3F:41,2020-05-06 19:20:00,27.459999084472656,28.8500097,41.0068753,33.043,50,14114,1588792800000000000
00:1B:10:18:45:49,2020-05-06 19:20:00,29.3700008392334,28.7572333,41.0487125,41.326,71,14161,1588792800000000000
00:1B:10:18:2D:73,2020-05-06 19:30:00,36.45000076293945,28.8903766,41.0906786,9.171,49,14137,1588793400000000000
00:1B:10:18:43:B5,2020-05-06 19:30:00,36.310001373291016,29.0257246,41.1035666,38.462,29,14144,1588793400000000000
00:1B:10:18:30:29,2020-05-06 19:30:00,36.34000015258789,29.041869,41.1301675,13.404,28,14135,1588793400000000000
00:1B:10:18:3F:41,2020-05-06 19:30:00,27.459999084472656,28.8500406,41.0068836,27.638,50,14134,1588793400000000000
00:1B:10:18:4F:9F,2020-05-06 19:30:00,36.34000015258789,28.9760966,41.038347,96.0,70,14129,1588793400000000000
00:1B:10:18:50:2F,2020-05-06 19:30:00,36.43000030517578,29.0305798,41.1020481,9.542,26,14147,1588793400000000000
00:1B:10:18:1C:EF,2020-05-06 19:30:00,35.79999923706055,29.0251482,41.1067633,14.305,31,14143,1588793400000000000
00:1B:10:18:48:DB,2020-05-06 19:30:00,36.33000183105469,29.0051844,41.0776108,16.009,11,14136,1588793400000000000
00:1B:10:18:2D:73,2020-05-06 19:40:00,36.38999938964844,28.9175705,41.0846927,21.702,49,14924,1588794000000000000
00:1B:10:18:43:B5,2020-05-06 19:40:00,36.310001373291016,29.0257246,41.1035666,38.462,29,14164,1588794000000000000
00:1B:10:18:3F:41,2020-05-06 19:40:00,27.459999084472656,28.8497614,41.0067955,24.299,50,14154,1588794000000000000
00:1B:10:18:48:DB,2020-05-06 19:40:00,36.40999984741211,29.005188,41.0776174,16.418,11,14156,1588794000000000000
00:1B:10:18:1C:EF,2020-05-06 19:40:00,35.93000030517578,29.0251482,41.1067633,14.305,31,14163,1588794000000000000
00:1B:10:18:50:2F,2020-05-06 19:40:00,36.470001220703125,29.0325817,41.1016232,11.15,26,14167,1588794000000000000
00:1B:10:18:30:29,2020-05-06 19:40:00,35.90999984741211,29.045825,41.1311956,8.453,28,14175,1588794000000000000
00:1B:10:18:4F:9F,2020-05-06 19:50:00,29.549999237060547,28.9760725,41.0388308,15.359,70,14178,1588794600000000000
00:1B:10:18:3F:41,2020-05-06 19:50:00,27.459999084472656,28.8497134,41.0067479,23.281,50,14174,1588794600000000000
00:1B:10:18:48:DB,2020-05-06 19:50:00,36.45000076293945,29.0051891,41.0776076,12.449,11,14176,1588794600000000000
00:1B:10:18:1C:EF,2020-05-06 19:50:00,36.310001373291016,29.0251482,41.1067633,14.305,31,14182,1588794600000000000
00:1B:10:18:43:B5,2020-05-06 19:50:00,36.31999969482422,29.0257246,41.1035666,38.462,29,14183,1588794600000000000
00:1B:10:18:50:2F,2020-05-06 19:50:00,36.470001220703125,29.0305998,41.1019592,12.469,26,14186,1588794600000000000
00:1B:10:18:4F:9F,2020-05-06 20:00:00,35.220001220703125,28.9761465,41.0389134,13.444,70,14198,1588795200000000000
00:1B:10:18:48:DB,2020-05-06 20:00:00,36.439998626708984,29.0051993,41.0775876,14.985,11,14195,1588795200000000000
00:1B:10:18:50:2F,2020-05-06 20:00:00,36.5,29.0293248,41.1004387,12.31,26,14206,1588795200000000000
00:1B:10:18:3F:41,2020-05-06 20:00:00,27.459999084472656,28.8497766,41.0067191,22.237,50,14193,1588795200000000000
00:1B:10:18:1C:EF,2020-05-06 20:00:00,36.33000183105469,29.0251488,41.1067703,12.563,31,14202,1588795200000000000
00:1B:10:18:30:29,2020-05-06 20:00:00,35.81999969482422,29.045664,41.1313662,4.118,28,14194,1588795200000000000
00:1B:10:18:43:B5,2020-05-06 20:00:00,36.369998931884766,29.0257246,41.1035666,38.462,29,14203,1588795200000000000
00:1B:10:18:3F:41,2020-05-06 20:10:00,27.459999084472656,28.8497745,41.0068154,19.489,50,14212,1588795800000000000
00:1B:10:18:48:DB,2020-05-06 20:10:00,36.47999954223633,29.005175,41.0776525,31.088,11,14214,1588795800000000000
00:1B:10:18:4F:9F,2020-05-06 20:10:00,36.310001373291016,28.9759951,41.0390651,64.0,70,14217,1588795800000000000
00:1B:10:18:1C:EF,2020-05-06 20:10:00,35.93000030517578,29.0251488,41.1067703,12.563,31,14221,1588795800000000000
00:1B:10:18:43:B5,2020-05-06 20:10:00,36.369998931884766,29.0257246,41.1035666,38.462,29,14222,1588795800000000000
00:1B:10:18:50:2F,2020-05-06 20:10:00,36.47999954223633,29.0295508,41.100306,4.038,26,14225,1588795800000000000
00:1B:10:18:1D:0C,2020-05-06 20:10:00,35.650001525878906,28.7617787,41.0472933,13.763,24,14227,1588795800000000000
00:1B:10:18:30:29,2020-05-06 20:10:00,35.880001068115234,29.0454339,41.1312603,9.747,28,14213,1588795800000000000
00:1B:10:18:1C:EF,2020-05-06 20:20:00,35.970001220703125,29.0251488,41.1067703,12.563,31,14239,1588796400000000000
00:1B:10:18:50:2F,2020-05-06 20:20:00,36.470001220703125,29.0293835,41.1004559,4.08,26,14243,1588796400000000000
00:1B:10:18:1D:0C,2020-05-06 20:20:00,35.939998626708984,28.7617721,41.0472916,14.086,24,14245,1588796400000000000
00:1B:10:18:48:DB,2020-05-06 20:20:00,36.45000076293945,29.0051849,41.0775947,14.451,11,14233,1588796400000000000
00:1B:10:18:30:29,2020-05-06 20:20:00,35.91999816894531,29.0455795,41.1312973,8.575,28,14250,1588796400000000000
00:1B:10:18:43:B5,2020-05-06 20:20:00,36.349998474121094,29.0257246,41.1035666,38.462,29,14240,1588796400000000000
00:1B:10:18:3F:41,2020-05-06 20:20:00,27.459999084472656,28.8497433,41.0068248,23.943,50,14231,1588796400000000000
00:1B:10:18:1C:EF,2020-05-06 20:30:00,35.939998626708984,29.0251488,41.1067703,12.563,31,14257,1588797000000000000
